origin_apk	original_path	target_path	density	purpose	source_sha256	target_sha256	byte_status
KeyguardSmartisan.apk	res/drawable-xxhdpi/no2.png	res/drawable-xxhdpi/no2.png	drawable-xxhdpi	recorder_clock_digits	53d0074c7c02d34ca74205508f52602ebe5d42b0b60043423f1e334aadccc8cf	53d0074c7c02d34ca74205508f52602ebe5d42b0b60043423f1e334aadccc8cf	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/no3.png	res/drawable-xxhdpi/no3.png	drawable-xxhdpi	recorder_clock_digits	c12ae89fe804ac79b9d0ae12df63f602519852bc58486ffeb6c6270e648c9fef	c12ae89fe804ac79b9d0ae12df63f602519852bc58486ffeb6c6270e648c9fef	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/no4.png	res/drawable-xxhdpi/no4.png	drawable-xxhdpi	recorder_clock_digits	46d78007e72284f09e513c2cff7831cb1ee092902f5e161f2ee68f3b1fa7d2e6	46d78007e72284f09e513c2cff7831cb1ee092902f5e161f2ee68f3b1fa7d2e6	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/no5.png	res/drawable-xxhdpi/no5.png	drawable-xxhdpi	recorder_clock_digits	04a47a58f5e96ca025f5875f28c5ed98c0c7c17c5a513c90ebcb02c5fe7c3877	04a47a58f5e96ca025f5875f28c5ed98c0c7c17c5a513c90ebcb02c5fe7c3877	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/no6.png	res/drawable-xxhdpi/no6.png	drawable-xxhdpi	recorder_clock_digits	2371c2967c0a27539e0417081bc2354f382ba7bff21967864199e4a353977402	2371c2967c0a27539e0417081bc2354f382ba7bff21967864199e4a353977402	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/no7.png	res/drawable-xxhdpi/no7.png	drawable-xxhdpi	recorder_clock_digits	273e4b421d514b41bfbde9eecebe544ba596b6ac4c1a889afaae2bdb478edb12	273e4b421d514b41bfbde9eecebe544ba596b6ac4c1a889afaae2bdb478edb12	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/no8.png	res/drawable-xxhdpi/no8.png	drawable-xxhdpi	recorder_clock_digits	f836531b992991d0fd2c641b9517c9a42ea275188775ad1d78a8f5e5b75e6a1a	f836531b992991d0fd2c641b9517c9a42ea275188775ad1d78a8f5e5b75e6a1a	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/no9.png	res/drawable-xxhdpi/no9.png	drawable-xxhdpi	recorder_clock_digits	6c72bea15905c1c6742db9e8412ac743018a749babdba50ba9d807f063e981e5	6c72bea15905c1c6742db9e8412ac743018a749babdba50ba9d807f063e981e5	exact
KeyguardSmartisan.apk	res/drawable/animation_faceid_detecting.xml	res/drawable/animation_faceid_detecting.xml	default	faceid_animation	b0d071332bb8aa0fce026421e8594e46f3d7dbb5f055ecfaeabf8c888acec2c3	b0d071332bb8aa0fce026421e8594e46f3d7dbb5f055ecfaeabf8c888acec2c3	exact
KeyguardSmartisan.apk	res/drawable/animation_faceid_failed.xml	res/drawable/animation_faceid_failed.xml	default	faceid_animation	c2e7fa4ed68ff98bdc1b462d464bb88a44b629f2ae69fd975276da061686231f	f734d7a568d2d2dc63db8659d90ff41c37a0e99cdd7acb12a3d3664dcb05902a	adapted
KeyguardSmartisan.apk	res/drawable/animation_faceid_refresh.xml	res/drawable/animation_faceid_refresh.xml	default	faceid_animation	cbf654d2eed0f31e8532faf620753ee7bc15d4b91cf5d2701eabb089ba42aa1d	91399948c24ad232adc2b270515da77bcf8dbfff60e4c977402854f363cceabc	adapted
KeyguardSmartisan.apk	res/drawable/animation_faceid_success.xml	res/drawable/animation_faceid_success.xml	default	faceid_animation	8e0c7b5dd767a2295c4f0b92d306820cdfa03d40cbb121fc57b82394b89b2d2d	2cb0f6df9fdef471ced06df28abc03c1757251b6c0cac2b32d2917210733eb25	adapted
KeyguardSmartisan.apk	res/drawable/secletor_quicklaunch_pick_btn.xml	res/drawable/secletor_quicklaunch_pick_btn.xml	default	quick_launch_selector	16627d2621c460fef7d4a6ba1a5149accea9797fed2b4306db567464b4a7d19b	16627d2621c460fef7d4a6ba1a5149accea9797fed2b4306db567464b4a7d19b	exact
KeyguardSmartisan.apk	res/drawable/secletor_quicklaunch_pick_btn_light.xml	res/drawable/secletor_quicklaunch_pick_btn_light.xml	default	quick_launch_selector	6d6630504e6938159341015f3fd997c65219ece9bb0ec60a6cb3c36bce85268a	6d6630504e6938159341015f3fd997c65219ece9bb0ec60a6cb3c36bce85268a	exact
KeyguardSmartisan.apk	res/drawable/secletor_slide_bar_btn_camera.xml	res/drawable/secletor_slide_bar_btn_camera.xml	default	quick_launch_selector	01c24a179c969decc335ef483991d905ce478c18754a16fa2cc3c22e705b6c96	01c24a179c969decc335ef483991d905ce478c18754a16fa2cc3c22e705b6c96	exact
KeyguardSmartisan.apk	res/drawable/secletor_slide_bar_btn_camera_light.xml	res/drawable/secletor_slide_bar_btn_camera_light.xml	default	quick_launch_selector	7406d6aad969baf16f44aa6d04186d79d377dd70ec148d252e679f5da16f0f95	7406d6aad969baf16f44aa6d04186d79d377dd70ec148d252e679f5da16f0f95	exact
KeyguardSmartisan.apk	res/drawable/secletor_slide_bar_btn_phone.xml	res/drawable/secletor_slide_bar_btn_phone.xml	default	quick_launch_selector	42aa34a2b3d3095d144da1798a94d6792d01ac8d2c33aac81c16aa7dde06908e	42aa34a2b3d3095d144da1798a94d6792d01ac8d2c33aac81c16aa7dde06908e	exact
KeyguardSmartisan.apk	res/drawable/secletor_slide_bar_btn_phone_light.xml	res/drawable/secletor_slide_bar_btn_phone_light.xml	default	quick_launch_selector	11bb8ead147aa0a44b2c432a171ac09ce465270aad5e7ee10328e0f5dc75b4be	11bb8ead147aa0a44b2c432a171ac09ce465270aad5e7ee10328e0f5dc75b4be	exact
KeyguardSmartisan.apk	res/drawable/secletor_slide_bar_btn_sms.xml	res/drawable/secletor_slide_bar_btn_sms.xml	default	quick_launch_selector	8af9b93c19cdb18d198fe5118cf5c3ccdf44aa6319396707eef71211fa337244	8af9b93c19cdb18d198fe5118cf5c3ccdf44aa6319396707eef71211fa337244	exact
KeyguardSmartisan.apk	res/drawable/secletor_slide_bar_btn_sms_light.xml	res/drawable/secletor_slide_bar_btn_sms_light.xml	default	quick_launch_selector	75d0965f0cff4fe5ce4da8a9bcc63be5eaba872076c7566ddb2244865880c5fc	75d0965f0cff4fe5ce4da8a9bcc63be5eaba872076c7566ddb2244865880c5fc	exact
KeyguardSmartisan.apk	res/drawable-400dpi/camera_icon.png	res/drawable-400dpi/camera_icon.png	drawable-400dpi	quick_launch_picker	f6addbbbc75c31c4108dff0836e54040051fe316a7cf837fd2cb974250d4e650	f6addbbbc75c31c4108dff0836e54040051fe316a7cf837fd2cb974250d4e650	exact
KeyguardSmartisan.apk	res/drawable-400dpi/camera_icon_actived.png	res/drawable-400dpi/camera_icon_actived.png	drawable-400dpi	quick_launch_picker	71a9688d772e367c155ff58171a11817898054eb5f27787cc293a077e1e0b8b5	71a9688d772e367c155ff58171a11817898054eb5f27787cc293a077e1e0b8b5	exact
KeyguardSmartisan.apk	res/drawable-400dpi/camera_icon_actived_light.png	res/drawable-400dpi/camera_icon_actived_light.png	drawable-400dpi	quick_launch_picker	9fe6b7e3fe48704355e9c2c27b5e8813ede9739f57f08ba3fabbc28095dda1fc	9fe6b7e3fe48704355e9c2c27b5e8813ede9739f57f08ba3fabbc28095dda1fc	exact
KeyguardSmartisan.apk	res/drawable-400dpi/camera_icon_disabled.png	res/drawable-400dpi/camera_icon_disabled.png	drawable-400dpi	quick_launch_picker	0ee3bafcc759cd963645b1d9f0ffdb9139fdfd2916cae8217089de625f87e467	0ee3bafcc759cd963645b1d9f0ffdb9139fdfd2916cae8217089de625f87e467	exact
KeyguardSmartisan.apk	res/drawable-400dpi/camera_icon_disabled_light.png	res/drawable-400dpi/camera_icon_disabled_light.png	drawable-400dpi	quick_launch_picker	fa635f73d7f1786990c4ab1211228ecac10a2f20e046d5da30d2201e6562c8d0	fa635f73d7f1786990c4ab1211228ecac10a2f20e046d5da30d2201e6562c8d0	exact
KeyguardSmartisan.apk	res/drawable-400dpi/camera_icon_light.png	res/drawable-400dpi/camera_icon_light.png	drawable-400dpi	quick_launch_picker	fa2755075bbfc5d192d06d3c11eb8067e8b18039c4e523b77f9952b4667ad826	fa2755075bbfc5d192d06d3c11eb8067e8b18039c4e523b77f9952b4667ad826	exact
KeyguardSmartisan.apk	res/drawable-400dpi/message_icon.png	res/drawable-400dpi/message_icon.png	drawable-400dpi	quick_launch_picker	5814b294bfbd3b4fa53d6e9d885d6df6bad1995dd39ac4fee54277fd63370275	5814b294bfbd3b4fa53d6e9d885d6df6bad1995dd39ac4fee54277fd63370275	exact
KeyguardSmartisan.apk	res/drawable-400dpi/message_icon_actived.png	res/drawable-400dpi/message_icon_actived.png	drawable-400dpi	quick_launch_picker	0d1f07a93448178ac9c49b46d2b9695c62f8dd0b43adc03663109ac7d9c5b56e	0d1f07a93448178ac9c49b46d2b9695c62f8dd0b43adc03663109ac7d9c5b56e	exact
KeyguardSmartisan.apk	res/drawable-400dpi/message_icon_actived_light.png	res/drawable-400dpi/message_icon_actived_light.png	drawable-400dpi	quick_launch_picker	fe353513acc4b48552433340ac86117767badc132225c1b644176b5d68dde0e1	fe353513acc4b48552433340ac86117767badc132225c1b644176b5d68dde0e1	exact
KeyguardSmartisan.apk	res/drawable-400dpi/message_icon_disabled.png	res/drawable-400dpi/message_icon_disabled.png	drawable-400dpi	quick_launch_picker	cd2cb1ac80beaf1f96a914339af35d4fc31a613cfb4e9d0d309b43a117d6926c	cd2cb1ac80beaf1f96a914339af35d4fc31a613cfb4e9d0d309b43a117d6926c	exact
KeyguardSmartisan.apk	res/drawable-400dpi/message_icon_light.png	res/drawable-400dpi/message_icon_light.png	drawable-400dpi	quick_launch_picker	353c9f1afd687bf8f9400c71c656bf146157a2e2038e9d3c31549ff9a854b681	353c9f1afd687bf8f9400c71c656bf146157a2e2038e9d3c31549ff9a854b681	exact
KeyguardSmartisan.apk	res/drawable-400dpi/message_light_icon_disabled.png	res/drawable-400dpi/message_light_icon_disabled.png	drawable-400dpi	quick_launch_picker	73a2b692a6aba24f60119f06c2cad704d9b7005d7744b5ebf0009d4d9d2342c9	73a2b692a6aba24f60119f06c2cad704d9b7005d7744b5ebf0009d4d9d2342c9	exact
KeyguardSmartisan.apk	res/drawable-400dpi/multi_pin_unlock_checked.png	res/drawable-400dpi/multi_pin_unlock_checked.png	drawable-400dpi	sim_status	95fb3cab67793d3cda41f52a15cf4e4edbe842683e021ab00f772b9fb19af7ec	95fb3cab67793d3cda41f52a15cf4e4edbe842683e021ab00f772b9fb19af7ec	exact
KeyguardSmartisan.apk	res/drawable-400dpi/phone_icon.png	res/drawable-400dpi/phone_icon.png	drawable-400dpi	quick_launch_picker	91f3e7d0138e9191ae006f17bb4207dc65512abd61b85f834108b0cc46f7444c	91f3e7d0138e9191ae006f17bb4207dc65512abd61b85f834108b0cc46f7444c	exact
KeyguardSmartisan.apk	res/drawable-400dpi/phone_icon_actived.png	res/drawable-400dpi/phone_icon_actived.png	drawable-400dpi	quick_launch_picker	232595a1772b234e809ecdb14db326dbaf0dde3123c9c35428b289e0b895b87a	232595a1772b234e809ecdb14db326dbaf0dde3123c9c35428b289e0b895b87a	exact
KeyguardSmartisan.apk	res/drawable-400dpi/phone_icon_actived_light.png	res/drawable-400dpi/phone_icon_actived_light.png	drawable-400dpi	quick_launch_picker	762c998ff7f55b56a6713c8e3e37aa727064251ca75cec5a7d391f3c6150495f	762c998ff7f55b56a6713c8e3e37aa727064251ca75cec5a7d391f3c6150495f	exact
KeyguardSmartisan.apk	res/drawable-400dpi/phone_icon_disabled.png	res/drawable-400dpi/phone_icon_disabled.png	drawable-400dpi	quick_launch_picker	ae4d7aa71fc58b659de42384a47fb1b9a041d4d1cb0cb257e39c793a530505b8	ae4d7aa71fc58b659de42384a47fb1b9a041d4d1cb0cb257e39c793a530505b8	exact
KeyguardSmartisan.apk	res/drawable-400dpi/phone_icon_light.png	res/drawable-400dpi/phone_icon_light.png	drawable-400dpi	quick_launch_picker	0170bdd0e19b89d506697e7146c07acad0e13713c06ee32dc40de96ef259f50c	0170bdd0e19b89d506697e7146c07acad0e13713c06ee32dc40de96ef259f50c	exact
KeyguardSmartisan.apk	res/drawable-400dpi/phone_light_icon_disabled.png	res/drawable-400dpi/phone_light_icon_disabled.png	drawable-400dpi	quick_launch_picker	8681063937ff939acea9b4c1011caaf1c71b01b67dd6090d7dc7039924456434	8681063937ff939acea9b4c1011caaf1c71b01b67dd6090d7dc7039924456434	exact
KeyguardSmartisan.apk	res/drawable-400dpi/sim1_icon.png	res/drawable-400dpi/sim1_icon.png	drawable-400dpi	sim_status	0dc0dcc142de55a1b71b9087d642b441663587c1d421d62d726bb10b2a7bec45	0dc0dcc142de55a1b71b9087d642b441663587c1d421d62d726bb10b2a7bec45	exact
KeyguardSmartisan.apk	res/drawable-400dpi/sim2_icon.png	res/drawable-400dpi/sim2_icon.png	drawable-400dpi	sim_status	ce14fa51fee266390b46603bd4bcf52329c81e3fa2c040015500b82c103dd989	ce14fa51fee266390b46603bd4bcf52329c81e3fa2c040015500b82c103dd989	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/buttom_framepop_icon_camera.png	res/drawable-xxhdpi/buttom_framepop_icon_camera.png	drawable-xxhdpi	quick_launch_picker	91cacd6752c4d1cf35919e9d3446bb714899e02f39e977c4b63e5b4760be6d04	91cacd6752c4d1cf35919e9d3446bb714899e02f39e977c4b63e5b4760be6d04	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/buttom_framepop_icon_notes.png	res/drawable-xxhdpi/buttom_framepop_icon_notes.png	drawable-xxhdpi	quick_launch_picker	aa0c23fa30c8c9c3946c89db1e191ed920c9ef6e398fbf3ef548efa8f64588db	aa0c23fa30c8c9c3946c89db1e191ed920c9ef6e398fbf3ef548efa8f64588db	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/buttom_framepop_icon_phone.png	res/drawable-xxhdpi/buttom_framepop_icon_phone.png	drawable-xxhdpi	quick_launch_picker	ca7f6d6346723a02108cec92c82fea4f89d5d66ed785fa550ea381489d67c11e	ca7f6d6346723a02108cec92c82fea4f89d5d66ed785fa550ea381489d67c11e	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/buttom_framepop_icon_sms.png	res/drawable-xxhdpi/buttom_framepop_icon_sms.png	drawable-xxhdpi	quick_launch_picker	67d4f7b4f000e658f17f3a7f4ce34fa7e75985c9bfce5db98b79d186ee90b6d0	67d4f7b4f000e658f17f3a7f4ce34fa7e75985c9bfce5db98b79d186ee90b6d0	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/buttom_small.png	res/drawable-xxhdpi/buttom_small.png	drawable-xxhdpi	quick_launch_picker	87c2071a1a43551f954aa0d881c74373a5717dcaf07e03afecfd1d8b13da1dc9	87c2071a1a43551f954aa0d881c74373a5717dcaf07e03afecfd1d8b13da1dc9	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/buttom_small_disabled.png	res/drawable-xxhdpi/buttom_small_disabled.png	drawable-xxhdpi	quick_launch_picker	a5d9e4cf1397fb7acb271ff83ba119f6bd8ee3159dfb069dcbe6cbf8e5335589	a5d9e4cf1397fb7acb271ff83ba119f6bd8ee3159dfb069dcbe6cbf8e5335589	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/camera_icon.png	res/drawable-xxhdpi/camera_icon.png	drawable-xxhdpi	quick_launch_picker	f6addbbbc75c31c4108dff0836e54040051fe316a7cf837fd2cb974250d4e650	f6addbbbc75c31c4108dff0836e54040051fe316a7cf837fd2cb974250d4e650	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/camera_icon_actived.png	res/drawable-xxhdpi/camera_icon_actived.png	drawable-xxhdpi	quick_launch_picker	71a9688d772e367c155ff58171a11817898054eb5f27787cc293a077e1e0b8b5	71a9688d772e367c155ff58171a11817898054eb5f27787cc293a077e1e0b8b5	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/camera_icon_actived_light.png	res/drawable-xxhdpi/camera_icon_actived_light.png	drawable-xxhdpi	quick_launch_picker	9fe6b7e3fe48704355e9c2c27b5e8813ede9739f57f08ba3fabbc28095dda1fc	9fe6b7e3fe48704355e9c2c27b5e8813ede9739f57f08ba3fabbc28095dda1fc	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/camera_icon_disabled.png	res/drawable-xxhdpi/camera_icon_disabled.png	drawable-xxhdpi	quick_launch_picker	0ee3bafcc759cd963645b1d9f0ffdb9139fdfd2916cae8217089de625f87e467	0ee3bafcc759cd963645b1d9f0ffdb9139fdfd2916cae8217089de625f87e467	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/camera_icon_disabled_light.png	res/drawable-xxhdpi/camera_icon_disabled_light.png	drawable-xxhdpi	quick_launch_picker	fa635f73d7f1786990c4ab1211228ecac10a2f20e046d5da30d2201e6562c8d0	fa635f73d7f1786990c4ab1211228ecac10a2f20e046d5da30d2201e6562c8d0	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/camera_icon_light.png	res/drawable-xxhdpi/camera_icon_light.png	drawable-xxhdpi	quick_launch_picker	fa2755075bbfc5d192d06d3c11eb8067e8b18039c4e523b77f9952b4667ad826	fa2755075bbfc5d192d06d3c11eb8067e8b18039c4e523b77f9952b4667ad826	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/capture_appunknow_splash.png	res/drawable-xxhdpi/capture_appunknow_splash.png	drawable-xxhdpi	quick_launch_picker	6be63ad92ad4bef11c6db4ad773410fb95757d77483d1138255cdf9ebb52ccf9	6be63ad92ad4bef11c6db4ad773410fb95757d77483d1138255cdf9ebb52ccf9	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/focus.png	res/drawable-xxhdpi/focus.png	drawable-xxhdpi	quick_launch_indicator	9d3a51ae204e0afe4cd435d05930cc3d18f6c3f9249f1189d678430edb463aaa	9d3a51ae204e0afe4cd435d05930cc3d18f6c3f9249f1189d678430edb463aaa	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/focus_light.png	res/drawable-xxhdpi/focus_light.png	drawable-xxhdpi	quick_launch_indicator	323c6cf032b47c1e16b7e0348d950c97ad55108a004aa141643de73654e55ed3	323c6cf032b47c1e16b7e0348d950c97ad55108a004aa141643de73654e55ed3	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/message_icon.png	res/drawable-xxhdpi/message_icon.png	drawable-xxhdpi	quick_launch_picker	5814b294bfbd3b4fa53d6e9d885d6df6bad1995dd39ac4fee54277fd63370275	5814b294bfbd3b4fa53d6e9d885d6df6bad1995dd39ac4fee54277fd63370275	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/message_icon_actived.png	res/drawable-xxhdpi/message_icon_actived.png	drawable-xxhdpi	quick_launch_picker	0d1f07a93448178ac9c49b46d2b9695c62f8dd0b43adc03663109ac7d9c5b56e	0d1f07a93448178ac9c49b46d2b9695c62f8dd0b43adc03663109ac7d9c5b56e	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/message_icon_actived_light.png	res/drawable-xxhdpi/message_icon_actived_light.png	drawable-xxhdpi	quick_launch_picker	fe353513acc4b48552433340ac86117767badc132225c1b644176b5d68dde0e1	fe353513acc4b48552433340ac86117767badc132225c1b644176b5d68dde0e1	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/message_icon_disabled.png	res/drawable-xxhdpi/message_icon_disabled.png	drawable-xxhdpi	quick_launch_picker	cd2cb1ac80beaf1f96a914339af35d4fc31a613cfb4e9d0d309b43a117d6926c	cd2cb1ac80beaf1f96a914339af35d4fc31a613cfb4e9d0d309b43a117d6926c	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/message_icon_light.png	res/drawable-xxhdpi/message_icon_light.png	drawable-xxhdpi	quick_launch_picker	353c9f1afd687bf8f9400c71c656bf146157a2e2038e9d3c31549ff9a854b681	353c9f1afd687bf8f9400c71c656bf146157a2e2038e9d3c31549ff9a854b681	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/message_light_icon_disabled.png	res/drawable-xxhdpi/message_light_icon_disabled.png	drawable-xxhdpi	quick_launch_picker	73a2b692a6aba24f60119f06c2cad704d9b7005d7744b5ebf0009d4d9d2342c9	73a2b692a6aba24f60119f06c2cad704d9b7005d7744b5ebf0009d4d9d2342c9	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/multi_pin_unlock_checked.png	res/drawable-xxhdpi/multi_pin_unlock_checked.png	drawable-xxhdpi	sim_status	95fb3cab67793d3cda41f52a15cf4e4edbe842683e021ab00f772b9fb19af7ec	95fb3cab67793d3cda41f52a15cf4e4edbe842683e021ab00f772b9fb19af7ec	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/phone_icon.png	res/drawable-xxhdpi/phone_icon.png	drawable-xxhdpi	quick_launch_picker	91f3e7d0138e9191ae006f17bb4207dc65512abd61b85f834108b0cc46f7444c	91f3e7d0138e9191ae006f17bb4207dc65512abd61b85f834108b0cc46f7444c	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/phone_icon_actived.png	res/drawable-xxhdpi/phone_icon_actived.png	drawable-xxhdpi	quick_launch_picker	232595a1772b234e809ecdb14db326dbaf0dde3123c9c35428b289e0b895b87a	232595a1772b234e809ecdb14db326dbaf0dde3123c9c35428b289e0b895b87a	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/phone_icon_actived_light.png	res/drawable-xxhdpi/phone_icon_actived_light.png	drawable-xxhdpi	quick_launch_picker	762c998ff7f55b56a6713c8e3e37aa727064251ca75cec5a7d391f3c6150495f	762c998ff7f55b56a6713c8e3e37aa727064251ca75cec5a7d391f3c6150495f	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/phone_icon_disabled.png	res/drawable-xxhdpi/phone_icon_disabled.png	drawable-xxhdpi	quick_launch_picker	ae4d7aa71fc58b659de42384a47fb1b9a041d4d1cb0cb257e39c793a530505b8	ae4d7aa71fc58b659de42384a47fb1b9a041d4d1cb0cb257e39c793a530505b8	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/phone_icon_light.png	res/drawable-xxhdpi/phone_icon_light.png	drawable-xxhdpi	quick_launch_picker	0170bdd0e19b89d506697e7146c07acad0e13713c06ee32dc40de96ef259f50c	0170bdd0e19b89d506697e7146c07acad0e13713c06ee32dc40de96ef259f50c	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/phone_light_icon_disabled.png	res/drawable-xxhdpi/phone_light_icon_disabled.png	drawable-xxhdpi	quick_launch_picker	8681063937ff939acea9b4c1011caaf1c71b01b67dd6090d7dc7039924456434	8681063937ff939acea9b4c1011caaf1c71b01b67dd6090d7dc7039924456434	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/quicklunch_slide_bg_light_shadow.png	res/drawable-xxhdpi/quicklunch_slide_bg_light_shadow.png	drawable-xxhdpi	quick_launch_shadow	62ca99e8e7106f0cb67762cef4f0e147a39bd9f9196296ca1cfad3c1d57cadce	62ca99e8e7106f0cb67762cef4f0e147a39bd9f9196296ca1cfad3c1d57cadce	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/quicklunch_slide_bg_shadow.png	res/drawable-xxhdpi/quicklunch_slide_bg_shadow.png	drawable-xxhdpi	quick_launch_shadow	0fa75c0c0dc786a2e5352bb7d088b0673c4178e2d953978e369c57e27822fbfb	0fa75c0c0dc786a2e5352bb7d088b0673c4178e2d953978e369c57e27822fbfb	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/sim1_icon.png	res/drawable-xxhdpi/sim1_icon.png	drawable-xxhdpi	sim_status	0dc0dcc142de55a1b71b9087d642b441663587c1d421d62d726bb10b2a7bec45	0dc0dcc142de55a1b71b9087d642b441663587c1d421d62d726bb10b2a7bec45	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/sim2_icon.png	res/drawable-xxhdpi/sim2_icon.png	drawable-xxhdpi	sim_status	ce14fa51fee266390b46603bd4bcf52329c81e3fa2c040015500b82c103dd989	ce14fa51fee266390b46603bd4bcf52329c81e3fa2c040015500b82c103dd989	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/unfocus.png	res/drawable-xxhdpi/unfocus.png	drawable-xxhdpi	quick_launch_indicator	dc93308611fb8a290bd0953da8bcee4876cbda99a5ae985007f8e94b177ab402	dc93308611fb8a290bd0953da8bcee4876cbda99a5ae985007f8e94b177ab402	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/unfocus_light.png	res/drawable-xxhdpi/unfocus_light.png	drawable-xxhdpi	quick_launch_indicator	17ecae6a24b2c8f874efbbe51104478c42b8f43a4301c64f171e2f6602698abb	17ecae6a24b2c8f874efbbe51104478c42b8f43a4301c64f171e2f6602698abb	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi-v4/btn.9.png	res/drawable-xxhdpi/btn.9.png	xxhdpi	quick_launch_ninepatch	3a3d57bc99e9047a808a2bb7431edfc3cf788d6e20b8f1f530ebcb576dc2ebbb	1866c21e23b99f97eaac3584c6b2dd59139cdc816b768de22cbf82e8c8faf836	decoded_source
KeyguardSmartisan.apk	res/drawable-xxhdpi-v4/btn_light.9.png	res/drawable-xxhdpi/btn_light.9.png	xxhdpi	quick_launch_ninepatch	3e564d81c1b2186b9df7be562c68b780f67c80ccb618939c8c11c52c395fc602	197c23bd85e9e2ddb5ebe3e5ac708d1471cc1b3599638212e16a4e3399e1fa9a	decoded_source
KeyguardSmartisan.apk	res/drawable-xxhdpi-v4/btn_pressed.9.png	res/drawable-xxhdpi/btn_pressed.9.png	xxhdpi	quick_launch_ninepatch	4df07a46eb6355cd6bb92ef43ffe9b65b99d2bcd3dd97038e90c6d9c799acce4	c330a5183bf0fcbc70ad98525f59d9bd099349eb724d131e713d8f8a300f64bf	decoded_source
KeyguardSmartisan.apk	res/drawable-xxhdpi-v4/btn_pressed_light.9.png	res/drawable-xxhdpi/btn_pressed_light.9.png	xxhdpi	quick_launch_ninepatch	8e076a1e385159c76e0b304bc2074f1dd332f95ecad41a1c395acc668c6d3b11	092c790719581ae5832d46189a2591bdef1d94da1d3e067c45f5b60760d6ea23	decoded_source
KeyguardSmartisan.apk	res/drawable-xxhdpi-v4/popup_bg.9.png	res/drawable-xxhdpi/popup_bg.9.png	xxhdpi	quick_launch_ninepatch	17c6d9e83bf14d1bc2fefeb4687a55995e4a3d9ea1ea8f19941b0e39d4ca0371	60cfe469c781cca7e71051cd9f612e188adac2bd9dd3d2a9f4409ffe85987d40	decoded_source
KeyguardSmartisan.apk	res/drawable-xxhdpi-v4/popup_bg_light.9.png	res/drawable-xxhdpi/popup_bg_light.9.png	xxhdpi	quick_launch_ninepatch	52217d8ddc4c5eaa71ef920442e8cf000325fb36d2119e23f10d4a432efccd50	8ad998f13c2cb4a51f4df5eab5e3d04761809bf2de6da69fee93fd3ac110dfdc	decoded_source
KeyguardSmartisan.apk	res/drawable-xxhdpi-v4/popup_top.9.png	res/drawable-xxhdpi/popup_top.9.png	xxhdpi	quick_launch_ninepatch	38173d36b37d3a4ab3ed403ef2ab91febb4083d72feb30bff69f855fe458ef95	d74e511dd3416c65e3144d3af34384b42d0e212f61f33ba4103f65621bb15bc5	decoded_source
KeyguardSmartisan.apk	res/drawable-xxhdpi-v4/popup_top_light.9.png	res/drawable-xxhdpi/popup_top_light.9.png	xxhdpi	quick_launch_ninepatch	78ab0b2daafad93be49a71c48f14b9c6f766a4f22b31e8a96f3d479250c7e100	6f00a843c2e5ce24658d43ac803418e3ce0097ab55a1cdc96dafdc938732d584	decoded_source
